,Neighborhood,NeighborhoodLatitude,NeighborhoodLongitude,Venue_Count,Venue,VenueLatitude,VenueLongitude,VenueCategory
1220,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Barista,6.910521347791283,79.86184275654243,Café
1221,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Milk & Honey Cafe,6.9134107628362536,79.86565428159177,Café
1222,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Sentosa Cafe,6.91138219833374,79.86851501464844,Noodle House
1223,Kurunduwatta1,6.910877569407601,79.86594516795789,15,KFC - Racecourse,6.908251049354108,79.86556677679211,Fast Food Restaurant
1224,Kurunduwatta1,6.910877569407601,79.86594516795789,15,Cafe Shaze,6.911452,79.870037,Diner
1225,Gothatuwa New Town,6.925082463854221,79.91595478295172,2,Chamila stores,6.926958619657183,79.91535390989569,Asian Restaurant
1226,Gothatuwa New Town,6.925082463854221,79.91595478295172,2,Remarko,6.927295342320732,79.9153812396884,Bakery
1227,Grandpass South,6.942375032146781,79.87341669965271,5,Flower Dream Restaurant,6.939513352016294,79.87580994235923,Chinese Restaurant
1228,Grandpass South,6.942375032146781,79.87341669965271,5,Sri saravana hotel,6.941748743709762,79.87334889947775,Vegetarian / Vegan Restaurant
1229,Grandpass South,6.942375032146781,79.87341669965271,5,Bombay Sweets Grandpass,6.9422346226525455,79.87003488208002,Bakery
1230,Grandpass South,6.942375032146781,79.87341669965271,5,Chinatown Restaurant,6.9453568790939455,79.87089894483758,Chinese Restaurant
1231,Grandpass South,6.942375032146781,79.87341669965271,5,i-dine Resturant,6.93839,79.873086,Indian Chinese Restaurant
1232,Bloemendhal,6.952181033784709,79.86833097129025,4,Hotel De Ijaz,6.951745986938477,79.86760711669922,Halal Restaurant
1233,Bloemendhal,6.952181033784709,79.86833097129025,4,Tony’s Kitchen,6.951513,79.865796,Burger Joint
1234,Bloemendhal,6.952181033784709,79.86833097129025,4,Rotti Kadai,6.949230105950664,79.86605899043732,Breakfast Spot
1235,Bloemendhal,6.952181033784709,79.86833097129025,4,Perera & Sons - Kotahena,6.949641,79.86525,Bakery
1236,Rilawala,6.791257495327392,79.97780171726518,3,Thanayama (Kasbawa),6.791036442046825,79.97950621802826,Chinese Restaurant
1237,Rilawala,6.791257495327392,79.97780171726518,3,New Dayasanka Hotel & Fruit Stall,6.792141311399178,79.97614705438153,Sri Lankan Restaurant
1238,Rilawala,6.791257495327392,79.97780171726518,3,Master Wok - Piliyandala,6.792317652092358,79.97608150843722,Sri Lankan Restaurant
1239,Mattegoda Central 'B',6.809934684303334,79.97351569272513,1,Sarasa Kottu Joint,6.813915252685547,79.97393035888672,Restaurant
1240,Siddamulla South,6.817049209224036,79.9566695550491,3,Food Cabin @ Stanley Wijesundara Mw,6.817679474264852,79.95745353980386,Fried Chicken Joint
1241,Siddamulla South,6.817049209224036,79.9566695550491,3,Gamage Bakers,6.815782799549932,79.95810913699592,Bakery
1242,Siddamulla South,6.817049209224036,79.9566695550491,3,Golden Wok,6.8140254,79.95749,Chinese Restaurant
1243,Udumulla2,6.906274878221435,79.92156745740209,1,Sen Saal,6.9028295681116365,79.92048778905013,Bakery
1244,Siddamulla North,6.820956141170296,79.95973576447481,2,Summerfields Banqutes & Restaurant,6.824434949115367,79.9607857967812,Chinese Restaurant
1245,Siddamulla North,6.820956141170296,79.95973576447481,2,Food Cabin @ Stanley Wijesundara Mw,6.817679474264852,79.95745353980386,Fried Chicken Joint
1246,Kithulhena,6.825910441953085,79.96539878305714,4,nasi nana,6.827634334564209,79.9664077758789,BBQ Joint
1247,Kithulhena,6.825910441953085,79.96539878305714,4,Green Gardens Restaurent,6.8272553771314435,79.96739077227117,Asian Restaurant
1248,Kithulhena,6.825910441953085,79.96539878305714,4,Hotel De Spencer,6.8256783,79.96783,Restaurant
1249,Kithulhena,6.825910441953085,79.96539878305714,4,Rochelles,6.829776107234522,79.9635394777986,Restaurant
1250,Katuwana,6.834129877278037,79.99877795402959,1,Chill & Chilles,6.834586943902038,80.00326791728024,Chinese Restaurant
1251,Wickramasinghapura,6.8824415393657015,79.93968261938285,2,macaroons cofffee shop,6.884023,79.938211,Café
1252,Wickramasinghapura,6.8824415393657015,79.93968261938285,2,Kottu Spot - Hokandara,6.878876,79.941447,Indian Restaurant
1253,Galagedara East,6.8547874100318475,80.09336110848636,2,Girisiri Hotel Meepe,6.8556069089873475,80.08945115796828,Asian Restaurant
1254,Galagedara East,6.8547874100318475,80.09336110848636,2,Jesmine halal restaurant,6.8584680557251,80.09083557128906,Fast Food Restaurant
1255,Habarakada Watta,6.862773968235006,80.00969252903903,3,Menuwara Hotel,6.864807701043971,80.01055186354728,Restaurant
1256,Habarakada Watta,6.862773968235006,80.00969252903903,3,Dragon Heart Food Cabin,6.865338073886273,80.01194415257277,Restaurant
1257,Habarakada Watta,6.862773968235006,80.00969252903903,3,Hotel Selsan,6.8655686378479,80.01310729980469,Restaurant
1258,Malabe West,6.901385922965753,79.95888523694613,6,Pizza Hut,6.903965923290227,79.95569757819237,Pizza Place
1259,Malabe West,6.901385922965753,79.95888523694613,6,Niyambalawa,6.900875,79.957286,Sri Lankan Restaurant
1260,Malabe West,6.901385922965753,79.95888523694613,6,Yarl's Kitchen,6.902130562931921,79.95622585357476,Sri Lankan Restaurant
1261,Malabe West,6.901385922965753,79.95888523694613,6,Roof Top,6.903165505357569,79.95523452758789,Chinese Restaurant
1262,Malabe West,6.901385922965753,79.95888523694613,6,Perera & Sons,6.903537687144565,79.95523539947578,Bakery
1263,Malabe West,6.901385922965753,79.95888523694613,6,That Café in Colombo,6.904235908257075,79.96097731683439,Restaurant
1264,Watareka North,6.855115568271432,80.06724733695361,2,Hotel New Hasthigiri,6.855941372135727,80.06420706703156,Asian Restaurant
1265,Watareka North,6.855115568271432,80.06724733695361,2,Weerasiri Cafe,6.85477230696192,80.07162229571189,Bakery
1266,Asiri Uyana,6.893243730665584,79.93063510194946,12,Great Wall,6.89112289169574,79.92829051664782,Chinese Restaurant
1267,Asiri Uyana,6.893243730665584,79.93063510194946,12,Calorie Counter,6.890864456406315,79.92886817771134,Café
1268,Asiri Uyana,6.893243730665584,79.93063510194946,12,Flower Drum,6.890326066599913,79.929005248802,Chinese Restaurant
1269,Asiri Uyana,6.893243730665584,79.93063510194946,12,Quick Thai,6.890078034951175,79.92901255846004,Thai Restaurant
1270,Asiri Uyana,6.893243730665584,79.93063510194946,12,Perera & Sons,6.890309501982917,79.92901593446732,Bakery
1271,Asiri Uyana,6.893243730665584,79.93063510194946,12,Sirikodiya Taste Food Centre,6.893182720965329,79.92770610778673,Asian Restaurant
1272,Asiri Uyana,6.893243730665584,79.93063510194946,12,Red Orchid,6.8903637,79.92892,Chinese Restaurant
1273,Asiri Uyana,6.893243730665584,79.93063510194946,12,Pizza Hut - Pelawatta,6.890113027175479,79.92914018762447,Pizza Place
1274,Asiri Uyana,6.893243730665584,79.93063510194946,12,Box Colony,6.893305,79.926549,Fast Food Restaurant
1275,Asiri Uyana,6.893243730665584,79.93063510194946,12,Chinese Dragon Cafe,6.889260828636566,79.92968179097097,Chinese Restaurant
1276,Asiri Uyana,6.893243730665584,79.93063510194946,12,Bluebells Bakers,6.896576112140877,79.92765145587907,Bakery
1277,Asiri Uyana,6.893243730665584,79.93063510194946,12,KFC,6.88879733479531,79.9301583668158,Fast Food Restaurant
1278,Puwakpitiya,6.938103642550936,80.19232157069743,2,Fresh Way,6.935492640620199,80.19276881659488,Comfort Food Restaurant
1279,Puwakpitiya,6.938103642550936,80.19232157069743,2,Weerasiri Bakers,6.9358844273924145,80.19307136535645,Bakery
1280,Arangala,6.884514486015997,79.96317415212697,1,Prerigin Bakers,6.881499530275166,79.96074786591483,Bakery
1281,Hokandara North,6.888141238753272,79.9707432443997,2,Pizza Hut Athurugiriya,6.884912014007568,79.9692611694336,Pizza Place
1282,Hokandara North,6.888141238753272,79.9707432443997,2,Peregrin Bakers,6.884245,79.972727,Bakery
1283,Shanthalokagama,6.8923036365077035,79.99552412428365,3,Millennium Bakers,6.888906002044678,79.99588012695312,Bakery
1284,Shanthalokagama,6.8923036365077035,79.99552412428365,3,Team D,6.888677,79.995959,Sri Lankan Restaurant
1285,Shanthalokagama,6.8923036365077035,79.99552412428365,3,Unawatuna Beach Resort,6.889269753932146,79.99287058291526,Bistro
1286,Battaramulla South,6.896716429819838,79.91972979018031,8,Klassy,6.900578626409367,79.92060653953232,Bakery
1287,Battaramulla South,6.896716429819838,79.91972979018031,8,Dinemore,6.899237913721368,79.9221454901277,Fast Food Restaurant
1288,Battaramulla South,6.896716429819838,79.91972979018031,8,Lavinia Bakers,6.895039,79.923853,Bakery
1289,Battaramulla South,6.896716429819838,79.91972979018031,8,Parliament Food Court,6.893833843587257,79.91731173809728,Food Court
1290,Battaramulla South,6.896716429819838,79.91972979018031,8,Mona's Kitchen,6.899936,79.921363,Italian Restaurant
1291,Battaramulla South,6.896716429819838,79.91972979018031,8,Keels @ Parliment Food Court,6.893827778208964,79.91748014232095,Fast Food Restaurant
1292,Battaramulla South,6.896716429819838,79.91972979018031,8,Alumca,6.899805350598358,79.92193467802593,Food
1293,Battaramulla South,6.896716429819838,79.91972979018031,8,Alumka Cafeteria,6.900402077505083,79.92125694731763,Fast Food Restaurant
1294,Aruppitiya,6.896739138060742,79.93359564964315,3,Dulini Foods,6.897511825569868,79.93353727036467,Sri Lankan Restaurant
1295,Aruppitiya,6.896739138060742,79.93359564964315,3,Sen Saal,6.897514218896616,79.93575049655462,Bakery
1296,Aruppitiya,6.896739138060742,79.93359564964315,3,Janahitha Bakery,6.899160120150815,79.93532971464946,Bakery
1297,Ihala Hanwella South,6.896777768572929,80.09192319743012,1,mxx,6.896600723266602,80.08793640136719,Mexican Restaurant
1298,Pothuarawa,6.8977238459507,79.95098377784686,2,Weerasinghe Caterers,6.8942039537530935,79.95214302117394,Restaurant
1299,Pothuarawa,6.8977238459507,79.95098377784686,2,Gunathunga Caterers,6.893313212817013,79.95070606609417,Asian Restaurant
1300,Rajamalwatta,6.899187010477675,79.91626809567167,5,Pillawoos,6.902066755733268,79.91864278609954,Asian Restaurant
1301,Rajamalwatta,6.899187010477675,79.91626809567167,5,Perera & Sons,6.9021852303047275,79.91720685055242,Bakery
1302,Rajamalwatta,6.899187010477675,79.91626809567167,5,Perera And Sons,6.902177906226411,79.91734896237837,Bakery
1303,Rajamalwatta,6.899187010477675,79.91626809567167,5,The Fab Battaramulla,6.902310314221014,79.9154323035189,Bakery
1304,Rajamalwatta,6.899187010477675,79.91626809567167,5,Rishi Foods,6.901983588604011,79.91921279231164,Restaurant
1305,Battaramulla North,6.901089132540839,79.92392310339127,6,Klassy,6.900578626409367,79.92060653953232,Bakery
1306,Battaramulla North,6.901089132540839,79.92392310339127,6,Dinemore,6.899237913721368,79.9221454901277,Fast Food Restaurant
1307,Battaramulla North,6.901089132540839,79.92392310339127,6,Alumca,6.899805350598358,79.92193467802593,Food
1308,Battaramulla North,6.901089132540839,79.92392310339127,6,Alumka Cafeteria,6.900402077505083,79.92125694731763,Fast Food Restaurant
1309,Battaramulla North,6.901089132540839,79.92392310339127,6,Mona's Kitchen,6.899936,79.921363,Italian Restaurant
1310,Battaramulla North,6.901089132540839,79.92392310339127,6,Sen Saal,6.9028295681116365,79.92048778905013,Bakery
1311,Thalangama North B,6.905897298063012,79.95073702903468,8,Silk Route,6.90480435309955,79.95191239193447,Diner
1312,Thalangama North B,6.905897298063012,79.95073702903468,8,COCO's Family Restaurant,6.904635917110748,79.95322690099206,Chinese Restaurant
1313,Thalangama North B,6.905897298063012,79.95073702903468,8,Burger King,6.904848,79.952968,Fast Food Restaurant
1314,Thalangama North B,6.905897298063012,79.95073702903468,8,The Fab,6.904642132845037,79.95167451082112,Snack Place
1315,Thalangama North B,6.905897298063012,79.95073702903468,8,KFC,6.90363,79.953964,Fast Food Restaurant
1316,Thalangama North B,6.905897298063012,79.95073702903468,8,Lemongrass Malabe,6.90547,79.9498,Indian Restaurant
1317,Thalangama North B,6.905897298063012,79.95073702903468,8,Spice Rack,6.906301869943226,79.94682125176107,Indian Restaurant
1318,Thalangama North B,6.905897298063012,79.95073702903468,8,Dominos Pizza,6.904248469760689,79.9539733289383,Pizza Place
1319,Subhoothipura,6.9047806052853415,79.9168324474281,6,Pillawoos,6.902066755733268,79.91864278609954,Asian Restaurant
1320,Subhoothipura,6.9047806052853415,79.9168324474281,6,Perera & Sons,6.9021852303047275,79.91720685055242,Bakery
1321,Subhoothipura,6.9047806052853415,79.9168324474281,6,Perera And Sons,6.902177906226411,79.91734896237837,Bakery
1322,Subhoothipura,6.9047806052853415,79.9168324474281,6,The Fab Battaramulla,6.902310314221014,79.9154323035189,Bakery
1323,Subhoothipura,6.9047806052853415,79.9168324474281,6,Rishi Foods,6.901983588604011,79.91921279231164,Restaurant
1324,Subhoothipura,6.9047806052853415,79.9168324474281,6,Sen Saal,6.9028295681116365,79.92048778905013,Bakery
1325,Malabe East,6.906859789051691,79.97287129177963,2,Sumeda Bakers,6.909842080327515,79.97135543241922,Bakery
1326,Malabe East,6.906859789051691,79.97287129177963,2,Rasika Hotel,6.910667,79.971665,Asian Restaurant
1327,Hanwella Town,6.905057152231882,80.08632426611265,1,Hotel Cham Villa,6.909407,80.087049,Chinese Restaurant
1328,Thalahena South,6.91149016595424,79.94829976861945,1,Niro Food,6.9080982061935154,79.94866259878603,Restaurant
1329,Ukwatta,6.956999339554645,80.20171907561661,2,Pizza Hut,6.953534878647979,80.20407741006291,Pizza Place
1330,Ukwatta,6.956999339554645,80.20171907561661,2,Pizza Hut avissawella,6.955287143531909,80.20421905101065,Italian Restaurant
1331,Welivita,6.9352719144023265,79.95756395308433,2,Fresco,6.938493728637695,79.95694732666016,Bakery
1332,Welivita,6.9352719144023265,79.95756395308433,2,ZOO Family Restaurant,6.939410359430839,79.95729510307733,Restaurant
1333,Ihala Kosgama South,6.939191227910398,80.14487209066807,1,Reliance,6.940008095180595,80.14916839607268,Bakery
1334,Weralupitiya,6.970283841831522,80.21018284809324,1,Textured Jersey Canteen,6.973312,80.211831,Cafeteria
1335,Miriswatta,6.9413938123699035,80.1600948232883,2,Nelum Ambula Restaurant and Juice bar,6.939720680363093,80.16210319979506,Buffet
1336,Miriswatta,6.9413938123699035,80.1600948232883,2,Gehan's  By Heritage,6.9397507,80.16229,Buffet
1337,Avissawella,6.953436203171298,80.2101399874838,2,Awissawella Resthouse,6.951907,80.210073,Sri Lankan Restaurant
1338,Avissawella,6.953436203171298,80.2101399874838,2,Cafe Plus,6.954571211845308,80.20589693355572,Café
1339,Wedikanda,6.8254455744460785,79.86589446826335,7,Family Bakers,6.828746762800904,79.86852141251734,Bakery
1340,Wedikanda,6.8254455744460785,79.86589446826335,7,McDonald's,6.827378403210058,79.86877934403671,Fast Food Restaurant
1341,Wedikanda,6.8254455744460785,79.86589446826335,7,Pizza Hut,6.829369,79.86798,Pizza Place
1342,Wedikanda,6.8254455744460785,79.86589446826335,7,New Mohamadiya Hotel,6.828255701401693,79.86876611634301,Asian Restaurant
1343,Wedikanda,6.8254455744460785,79.86589446826335,7,Hello Machan,6.827606039813365,79.8692850153683,Fast Food Restaurant
1344,Wedikanda,6.8254455744460785,79.86589446826335,7,Taco Bell,6.82869,79.868746,Mexican Restaurant
1345,Wedikanda,6.8254455744460785,79.86589446826335,7,Chinese Dragon Cafe,6.826210539827644,79.86987397898295,Chinese Restaurant
1346,Kotahera,6.945008032602457,80.21295441170736,1,Famous Hotel,6.948989877447581,80.21228674861244,Restaurant
1347,Boralesgamuwa East A,6.840632479044112,79.90513019374777,4,Perera & Sons,6.840711907312831,79.90089904073535,Bakery
1348,Boralesgamuwa East A,6.840632479044112,79.90513019374777,4,Fresh Bakers,6.841446,79.905188,Bakery
1349,Boralesgamuwa East A,6.840632479044112,79.90513019374777,4,Domino's Pizza,6.838917,79.903431,Pizza Place
1350,Boralesgamuwa East A,6.840632479044112,79.90513019374777,4,Viduravi Bakers,6.841950031796263,79.90126682531226,Fast Food Restaurant
1351,Boralesgamuwa West C,6.843215500532271,79.89620598024183,5,Pizza Hut,6.844823,79.89565,Pizza Place
1352,Boralesgamuwa West C,6.843215500532271,79.89620598024183,5,Thiru Murugan's Food Waves,6.8448012029634695,79.89818365157292,South Indian Restaurant
1353,Boralesgamuwa West C,6.843215500532271,79.89620598024183,5,ද Chef,6.840852,79.894605,Asian Restaurant
1354,Boralesgamuwa West C,6.843215500532271,79.89620598024183,5,Lemongrass,6.841429710388184,79.89392852783203,North Indian Restaurant
1355,Boralesgamuwa West C,6.843215500532271,79.89620598024183,5,Makrin Family Restaurant,6.847412091599709,79.89693818522743,Fast Food Restaurant
1356,Rathmaldeniya,6.840101890602905,79.95052614552658,1,Laughs BBQ,6.838929576529104,79.95178241869813,BBQ Joint
1357,Katukurunduwatta,6.834850396202816,79.8763783157154,4,The Fab,6.836767299833372,79.87290867826415,Bakery
1358,Katukurunduwatta,6.834850396202816,79.8763783157154,4,Pizza Hut,6.838502635316743,79.87636203147504,Pizza Place
1359,Katukurunduwatta,6.834850396202816,79.8763783157154,4,Green Cabin,6.833625135126819,79.87754866314252,Bakery
1360,Katukurunduwatta,6.834850396202816,79.8763783157154,4,Chef Lucky Restaurant,6.835666055391226,79.87963753347975,Fast Food Restaurant
1361,Pannipitiya South,6.84490506817488,79.94654777257311,5,Gemi Gedara,6.845505,79.944843,Asian Restaurant
1362,Pannipitiya South,6.84490506817488,79.94654777257311,5,Hoppers Hut,6.846834877336316,79.94870630981676,Diner
1363,Pannipitiya South,6.84490506817488,79.94654777257311,5,Hela Bojun,6.8460088502474346,79.94929094275132,Asian Restaurant
1364,Pannipitiya South,6.84490506817488,79.94654777257311,5,Hungry Jak,6.846285438790621,79.94944095611572,Burger Joint
1365,Pannipitiya South,6.84490506817488,79.94654777257311,5,liyo family restaurant,6.845151,79.942457,Food Court
1366,Boralesgamuwa East B,6.840150714520666,79.91038561948736,1,Veraison Restaurant & Cafe,6.842545558111501,79.91117166799171,Asian Restaurant
